,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9395,7204443,Peaceful Room in Dumbo Art Loft,37723496,Anna,Brooklyn,DUMBO,40.70429,-73.98773,Private room,125,2,152,2019-06-23,3.16,2,166
9398,7205212,Sunny Studio Next to Central Park,35651880,Ayesha,Manhattan,Upper West Side,40.79874,-73.96034,Entire home/apt,130,3,18,2017-09-30,0.39,1,0
9399,7205456,Enjoy a few days in Greenpoint,16282382,Natalie,Brooklyn,Greenpoint,40.7359,-73.95799,Entire home/apt,130,2,3,2016-01-02,0.06,1,0
9400,7205668,Sunny room in GPoint/Williamsburg,25712247,Alyssa,Brooklyn,Greenpoint,40.72283,-73.95232,Private room,140,1,0,,,1,0
9401,7205861,Putnam Gardens -Brooklyn Brownstone,37731444,Debbie,Brooklyn,Bedford-Stuyvesant,40.68435,-73.93806,Entire home/apt,125,3,17,2019-05-20,0.37,1,80
9411,7216192,Room in classic Harlem brownstone,17464442,Kirsti,Manhattan,Harlem,40.80492,-73.94485999999999,Private room,125,2,3,2016-07-25,0.08,1,0
9414,7221239,Lovely 1 Bdrm Boerum Hill Apt,6466155,Katherine,Brooklyn,Boerum Hill,40.68618,-73.98836999999999,Entire home/apt,124,2,1,2018-09-02,0.1,1,0
9421,7224484,Charming Studio on Orchard Street !,1613244,Ariel,Manhattan,Lower East Side,40.71992,-73.98822,Entire home/apt,110,30,10,2018-10-03,0.23,9,263
9435,7239575,"2 Bedroom, UES",37904263,Talal,Manhattan,Upper East Side,40.76364,-73.9588,Entire home/apt,120,5,5,2016-07-20,0.13,1,0
9440,7241020,Spacious & Bright Artist Retreat,6697833,John And Laurie,Manhattan,Washington Heights,40.85487,-73.93777,Entire home/apt,115,7,2,2015-10-29,0.04,1,0
9444,7244923,East Village Duplex Private Yard,37934478,Edward,Manhattan,East Village,40.728770000000004,-73.98175,Private room,139,1,9,2016-10-02,0.23,1,0
9459,7257311,Cozy Walk-up Apt in the Historic Lower East Side.,14726038,Kimberly,Manhattan,Chinatown,40.71475,-73.9912,Entire home/apt,120,2,13,2018-04-04,0.37,1,0
9460,7258306,Studio in the Heart of Greenwich!!!,23387933,John,Manhattan,Greenwich Village,40.73088,-74.00035,Entire home/apt,140,1,1,2015-07-13,0.02,1,0
9464,7260012,Spacious Brownstone Getaway,24269641,Kai,Brooklyn,Bedford-Stuyvesant,40.68782,-73.935,Entire home/apt,115,1,0,,,1,0
9469,7264263,Beautiful classic NYC studio,5030772,Jessica,Manhattan,Upper East Side,40.77258,-73.95213000000001,Entire home/apt,120,1,13,2016-12-27,0.27,1,0
9471,7264496,MorningsideHeights/Columbia Studio,38032297,Melissa,Manhattan,Morningside Heights,40.80445,-73.9649,Entire home/apt,140,4,2,2015-08-21,0.04,1,0
9476,7265249,"South Slope Sunny 2 Bedroom, 2 bath",38038797,Robin,Brooklyn,Sunset Park,40.662259999999996,-73.98956,Entire home/apt,125,2,11,2018-12-27,0.23,1,10
9495,7279657,1 Bdr. Apt. in Ridgewood/Bushwick,13904931,Nick,Queens,Ridgewood,40.70735,-73.90696,Entire home/apt,110,1,0,,,1,0
9497,7286166,Private room & bath in modern apt,5369287,Tatiana,Brooklyn,Williamsburg,40.70995,-73.96722,Private room,130,1,13,2017-05-08,0.28,1,188
9500,7292825,New York City Luxury Building!,13976139,Lori,Manhattan,Upper West Side,40.7905,-73.97385,Entire home/apt,120,10,0,,,1,0
9504,7302762,Spacious Duplex With Private Deck,1533248,Emily,Brooklyn,Greenpoint,40.7272,-73.95134,Entire home/apt,120,3,2,2016-08-10,0.05,1,0
9510,7308118,Cozy Artful Zen East Village Nook,38284667,Ruth,Manhattan,East Village,40.728190000000005,-73.98589,Private room,115,1,1,2015-08-07,0.02,2,0
9525,7319791,Cozy  room at trendy Lower east side,19195540,Dor,Manhattan,Lower East Side,40.71894,-73.99205,Private room,120,3,86,2019-06-06,1.82,3,99
9533,7323905,Stylish East Village One Bedroom Apartment,2303270,Zeina,Manhattan,East Village,40.72947,-73.9813,Entire home/apt,120,4,21,2019-06-24,1.23,1,9
9535,7324832,UWS Bedroom with Rooftop Access!,379663,Kenya,Manhattan,Upper West Side,40.78763,-73.97308000000001,Private room,129,3,5,2015-09-26,0.1,1,0
9538,7326871,Brooklyn Flavor Atelier,38380486,Tiffany,Brooklyn,Williamsburg,40.70521,-73.94258,Entire home/apt,140,2,4,2018-01-01,0.08,1,0
9539,7327096,Modern 1 BR in the East Village,33300449,Rachel,Manhattan,East Village,40.72869,-73.97653000000001,Entire home/apt,120,1,2,2016-02-21,0.05,1,0
9541,7327833,Charming Apartment in Crown Heights,27630423,Julianne,Brooklyn,Crown Heights,40.674640000000004,-73.94275999999999,Entire home/apt,120,2,2,2015-10-03,0.04,1,0
9543,7328319,Cool Apartment in Chinatown,15743291,Maria,Manhattan,Chinatown,40.71479,-73.99284,Entire home/apt,120,4,7,2017-12-31,0.15,1,0
9549,7331201,Sunny and Homie BK Apartment,681331,Wes,Brooklyn,Crown Heights,40.66539,-73.96041,Entire home/apt,120,3,5,2016-10-17,0.11,1,0
9550,7331835,Bright Studio heart of LES,23851015,Suwan,Manhattan,Lower East Side,40.72157,-73.98489000000001,Entire home/apt,130,2,0,,,1,0
9559,7340902,Cozy Apt 10 minutes to Central Park,11354707,Andre,Queens,Long Island City,40.75588,-73.93117,Entire home/apt,130,3,6,2016-01-09,0.13,1,0
9560,7341077,Classic Lower East Side Apartment,21498479,Cate,Manhattan,East Village,40.72168,-73.98418000000001,Entire home/apt,130,7,2,2015-09-22,0.04,1,0
9561,7341406,Private Spacious Room with bathroom,38460304,Leon,Brooklyn,Bedford-Stuyvesant,40.68398,-73.94100999999999,Private room,125,4,27,2019-03-09,0.57,2,312
9562,7341983,Brooklyn Studio apartment,38460304,Leon,Brooklyn,Bedford-Stuyvesant,40.69169,-73.93141999999999,Entire home/apt,130,4,34,2019-04-28,0.73,2,340
9563,7342107,"Cozy, Comfy, City Living.",13891989,Gregory,Bronx,East Morrisania,40.82873,-73.89553000000001,Entire home/apt,120,1,142,2019-06-23,3.1,1,345
9567,7345333,Lg Bedroom Trendy Williamsburg BK,38480809,Christina,Brooklyn,Williamsburg,40.71711,-73.94259,Private room,125,1,0,,,1,0
9571,7347733,Studio in central historical Harlem,21056821,Martina,Manhattan,Harlem,40.80819,-73.94315,Entire home/apt,120,1,1,2016-07-13,0.03,1,0
9583,7358801,Luxury Hip Brand New LES ROOM w/ Terrace!,2127057,Nick And Julia,Manhattan,Lower East Side,40.72065,-73.98273,Private room,145,2,148,2019-07-03,3.16,1,134
9584,7359313,Luxury Doorman Apt in Midtown East!,38445572,Jennifer,Manhattan,Murray Hill,40.74823,-73.97447,Private room,130,1,2,2015-09-21,0.04,1,0
9600,7376952,Brownstone@Central Park❤️Manhattan historic area,32004384,Karen,Manhattan,Upper West Side,40.779759999999996,-73.97837,Private room,120,7,11,2019-06-09,1.16,1,362
9602,7379929,Great E.Village Apt. Best Location!,27283579,Alexi,Manhattan,East Village,40.72423,-73.99013000000001,Private room,119,2,4,2015-08-12,0.08,1,0
9609,7382982,Bright double room in West Village,19504544,Saga,Manhattan,West Village,40.72911,-74.00338,Private room,106,5,2,2016-01-02,0.04,1,0
9611,7383722,Stunning 1BR - SoHo Prime Location!,14281112,Andrew,Manhattan,SoHo,40.7221,-74.00464000000001,Private room,125,2,2,2015-10-09,0.04,1,0
9620,7389120,Boutique apartment  by the Ocean,7365834,Alex,Brooklyn,Sheepshead Bay,40.58294,-73.95897,Entire home/apt,129,2,45,2019-06-23,0.93,5,256
9625,7396662,Chateau Ludlow,7489344,Noëmi,Manhattan,Lower East Side,40.71508,-73.98973000000001,Private room,120,1,18,2016-09-15,0.37,1,0
9627,7397649,"Astoria 1 Bed, 2 Blocks to Train",9991314,Jenna,Queens,Astoria,40.76448,-73.92714000000001,Entire home/apt,125,2,0,,,1,0
9632,7399036,Amazing apartment available for a year to rent!,38706510,Sarah,Manhattan,Upper West Side,40.78015,-73.97875,Entire home/apt,120,30,2,2017-09-28,0.08,1,200
9636,7400486,My Spacious & Comfy Home Away,32604265,Shaquana,Brooklyn,Crown Heights,40.67647,-73.94813,Entire home/apt,135,2,23,2017-06-12,0.59,1,0
9639,7402303,Artists' Sunny 1-BR Apt in Astoria,11962385,Dusan,Queens,Astoria,40.76778,-73.92201,Entire home/apt,120,1,3,2015-08-20,0.06,1,0
9646,7410868,Great spot in Lower East Side,5417646,EmiLy,Manhattan,Lower East Side,40.71546,-73.9896,Entire home/apt,120,4,3,2016-05-13,0.08,1,0
9647,7411044,"French charm at Château Village, Greenwich Village",38827405,John,Manhattan,Greenwich Village,40.7292,-74.00209,Private room,145,3,62,2018-06-06,1.3,1,0
9648,7411421,Hip & Trendy Williamsburg 2 BR 2BA Apartment,3750905,Louis,Brooklyn,Williamsburg,40.713029999999996,-73.9558,Entire home/apt,109,2,28,2019-06-22,0.61,1,170
9650,7411733,Sunny apartment overlooking park,38832294,Samantha,Brooklyn,Crown Heights,40.67358,-73.94351,Entire home/apt,105,1,7,2018-09-11,0.15,1,0
9652,7415905,Luxury Modern Brownstone Full Apt,38850307,Elwanda,Brooklyn,Bedford-Stuyvesant,40.6846,-73.94478000000001,Entire home/apt,125,3,130,2019-07-06,2.72,1,217
9654,7417444,Studio in Lincoln Sq - Columbus Cir,11239404,Sholeh,Manhattan,Upper West Side,40.77088,-73.98061,Entire home/apt,140,2,2,2015-12-01,0.04,1,0
9658,7419040,Sunny Greenpoint 1 Bedroom with vintage feel,30423241,Nick,Brooklyn,Greenpoint,40.72927,-73.95707,Entire home/apt,120,3,6,2018-04-18,0.17,2,43
9662,7421930,Long Island City- Furnished Studio,22344488,Jess,Queens,Long Island City,40.75226,-73.94089,Entire home/apt,110,1,9,2015-09-26,0.19,1,0
9669,7433174,Apt.-private entrance -Townhouse- 10mins. to JFK,34789416,Carl,Queens,Springfield Gardens,40.67205,-73.75343000000001,Private room,109,1,1,2018-06-16,0.08,1,365
9674,7435223,Patricia's Place near Williamsburg,38948315,Patricia,Brooklyn,Bushwick,40.69644,-73.92707,Entire home/apt,130,2,106,2019-06-08,2.2,1,210
9675,7435577,Comfy Modern Bklyn 1BR + Guest BR,28460565,Su,Brooklyn,Bedford-Stuyvesant,40.67988,-73.92831,Entire home/apt,135,2,6,2015-12-07,0.13,1,0
9678,7436186,Beautiful bedroom in Ditmas Park!!!,6367907,J And Lana,Brooklyn,Flatbush,40.63198,-73.95988,Private room,108,2,59,2019-06-23,1.24,1,344
9680,7437824,2BR + Roof Top-20min from Manhattan,17942384,Maud,Brooklyn,Park Slope,40.66835,-73.97981,Entire home/apt,129,5,2,2015-08-23,0.04,1,0
9686,7450047,Calm & Quiet in Clinton Hill,3676701,Margo,Brooklyn,Clinton Hill,40.68128,-73.96285999999999,Entire home/apt,145,3,5,2016-09-07,0.1,1,0
9693,7454629,Brooklyn's finest by Prospect Park,38609509,Casey,Brooklyn,Prospect-Lefferts Gardens,40.6608,-73.95888000000001,Entire home/apt,115,3,65,2018-09-17,1.37,1,127
9694,7455580,Minimal Central Chelsea Studio,2801316,Arty,Manhattan,West Village,40.73778,-73.99941,Entire home/apt,120,5,17,2019-06-24,0.56,1,28
9696,7456166,Large 1 Bdrm for 5; close to Roberta's / Morgan L,36849759,Peter,Brooklyn,Bushwick,40.702220000000004,-73.93294,Entire home/apt,147,3,109,2019-07-01,2.5,2,191
9697,7456691,Large One Bedroom with Backyard,5553132,Carver,Brooklyn,Bedford-Stuyvesant,40.68482,-73.95666,Entire home/apt,125,2,6,2015-08-25,0.12,1,0
9709,7462019,LAKOU LAKAY- A HOME AWAY FROM HOME,39085295,Guerline,Brooklyn,Flatbush,40.63968,-73.95215,Entire home/apt,125,3,105,2019-06-25,2.67,1,195
9714,7471859,Williamsburg Walk Up,3504234,Ben,Brooklyn,Williamsburg,40.7128,-73.94175,Entire home/apt,125,1,0,,,1,0
9725,7480066,"130/night, big and cozy, Brooklyn",4336763,Lary,Brooklyn,Gowanus,40.6798,-73.98231,Entire home/apt,130,1,4,2015-11-17,0.08,1,0
9731,7482792,Prospect Heights BK Studio,8435624,Heidi,Brooklyn,Crown Heights,40.68073,-73.96369,Entire home/apt,105,2,15,2016-07-20,0.31,1,0
9743,7495497,Park Slope Loft,2045777,Michael & Katherine,Brooklyn,South Slope,40.66707,-73.98994,Entire home/apt,145,1,4,2015-10-12,0.09,1,0
9745,7496720,Artist's Loft,3530591,Nanda,Manhattan,East Village,40.72295,-73.98246,Entire home/apt,135,4,4,2017-02-11,0.09,1,0
9746,7496824,Upper West Side Apt,39262419,Stacey,Manhattan,Upper West Side,40.7787,-73.98406999999999,Entire home/apt,125,3,2,2015-12-11,0.05,1,0
9749,7498074,Modern & Renovated | Great Location,13347167,AFI Apartments,Manhattan,Upper East Side,40.77085,-73.95725,Entire home/apt,118,30,4,2019-04-13,0.11,29,315
9751,7498508,The big little room,24377694,Kori,Brooklyn,Crown Heights,40.67804,-73.95411,Private room,105,1,1,2017-09-24,0.05,3,0
9757,7500390,Modern Apartment in NOHO / SOHO,11279503,Bobby,Manhattan,NoHo,40.7256,-73.99555,Private room,125,1,3,2015-09-21,0.06,1,0
9758,7500571,Gorgeous 1 Bedroom in Bed-Stuy,39288710,Audra,Brooklyn,Bedford-Stuyvesant,40.68544,-73.93871999999999,Entire home/apt,102,3,64,2019-06-24,1.38,1,296
9760,7501154,Charming sunny studio - Boerum Hill,2260108,Caroline,Brooklyn,Boerum Hill,40.688520000000004,-73.98697,Entire home/apt,119,5,12,2017-08-21,0.25,1,0
9761,7501292,Gorgeous 1BR w huge private terrace,5565918,Ted,Brooklyn,Bedford-Stuyvesant,40.69141,-73.934,Entire home/apt,101,4,54,2019-04-28,1.14,1,0
9764,7501794,Nice & Sweat Apartment in Manhhatan,10131727,Alex,Manhattan,Harlem,40.8051,-73.95069000000001,Entire home/apt,109,2,1,2015-09-03,0.02,1,0
9773,7511610,Ft. Greene cozy & modern studio!,7094504,Ingrid,Brooklyn,Fort Greene,40.68799,-73.97314,Entire home/apt,140,2,19,2019-07-07,0.4,1,1
9784,7517614,"Cute, Eclectic, & Family Friendly",39389693,Sara,Manhattan,Washington Heights,40.8327,-73.94485999999999,Entire home/apt,120,1,3,2015-09-19,0.06,1,0
9786,7519160,Comfy room (only) in my apt - UWS,397423,Travis,Manhattan,Upper West Side,40.77778,-73.9781,Private room,133,2,183,2019-07-01,3.9,1,263
9798,7541444,Beautiful treeline BK apartment!,1110017,Bettina,Brooklyn,Greenpoint,40.72402,-73.9415,Entire home/apt,149,5,2,2016-10-14,0.04,1,0
9803,7545060,Perfect UWS Studio Sanctuary!,24265578,Jasmine,Manhattan,Upper West Side,40.79955,-73.96369,Entire home/apt,125,2,7,2016-10-23,0.15,1,0
9813,7547750,"ENTIRE, SUNNY APT IN HEART OF LIC",9970061,Nicole,Queens,Long Island City,40.7432,-73.95565,Entire home/apt,139,2,6,2016-01-03,0.13,1,0
9816,7556153,Fort Greene Sanctuary,16437254,Benjamin,Brooklyn,Fort Greene,40.688959999999994,-73.97737,Entire home/apt,123,30,7,2019-03-09,0.19,21,342
9818,7556669,Garden Facing Quiet Retreat,16437254,Benjamin,Brooklyn,Boerum Hill,40.68857,-73.98668,Entire home/apt,120,30,7,2018-05-05,0.15,21,360
9820,7557546,Bright & Charming 2bdrm Minutes to Manhattan,9443343,Roula,Queens,Ditmars Steinway,40.776720000000005,-73.91956,Entire home/apt,122,3,109,2019-07-03,2.34,1,271
9823,7560654,Beautiful 1BR in upper Manhattan- close to subway!,22863142,Sarah And Mike,Manhattan,Washington Heights,40.833529999999996,-73.94393000000001,Private room,110,4,45,2019-06-17,2.23,1,59
9825,7560918,"Williamsburg Studio, oudoor patio",39635423,Maura,Brooklyn,Williamsburg,40.712720000000004,-73.96632,Entire home/apt,120,1,0,,,1,0
9830,7561686,Cozy Large Studio - Yankee Stadium,39639929,John,Bronx,Concourse,40.823809999999995,-73.92725,Entire home/apt,110,1,1,2015-08-08,0.02,1,0
9832,7561953,No better place than Prospect Place,1348134,Mareike,Brooklyn,Crown Heights,40.67552,-73.96041,Entire home/apt,120,5,4,2018-12-31,0.09,1,10
9833,7562552,Classic 1BR Brownstone w/ Backyard,39639169,Marlene,Brooklyn,Bedford-Stuyvesant,40.68338,-73.92071999999999,Entire home/apt,110,3,125,2019-06-25,2.66,1,315
9838,7563717,Spacious Studio in Midtown East,39655899,Ron,Manhattan,Midtown,40.75176,-73.96921,Entire home/apt,140,1,1,2015-08-26,0.02,1,0
9843,7573103,Large 2.5 BR Apt In Park Slope,4565614,Jonathan,Brooklyn,South Slope,40.662929999999996,-73.9838,Entire home/apt,135,1,3,2015-12-31,0.06,1,0
9844,7573221,"Cozy, clean in Greenpoint Brooklyn!",5287536,Kaya,Brooklyn,Greenpoint,40.72961,-73.95656,Entire home/apt,120,1,0,,,1,0
9849,7575626,Charming West Village Full Bed Apt,35307662,Lauren,Manhattan,Greenwich Village,40.73049,-74.00111,Private room,119,2,0,,,1,0
9855,7581690,Spacious 2 Bedroom Apt,62791,Tal,Manhattan,Harlem,40.81208,-73.95097,Entire home/apt,125,3,1,2016-10-14,0.03,1,0
9862,7592433,Sunny & stylish 1 BR in Greenpoint,3751296,Matt & Alex,Brooklyn,Greenpoint,40.72717,-73.94697,Entire home/apt,139,2,21,2016-10-03,0.45,1,188
9864,7593556,Big Cozy Apt w/ lrg outdoor space!,34312106,Kenny,Queens,Ridgewood,40.69962,-73.90439,Entire home/apt,125,2,108,2019-06-16,2.28,1,321
9865,7593985,UES - Private Studio with Kitchen,16382059,Sabrina,Manhattan,Upper East Side,40.77459,-73.9476,Private room,115,2,18,2016-02-15,0.38,1,0
9867,7596078,"Funky, Quiet, Safe EV Walk-Up",4582155,Aaron,Manhattan,East Village,40.72475,-73.98009,Entire home/apt,140,3,0,,,1,0
9868,7596341,Midtown Manhattan best Location,17675081,Nathalia,Manhattan,Midtown,40.7601,-73.96746,Private room,125,1,0,,,1,0
9875,7601496,Spacious 1BR in Williamsburg,39706334,Erin,Brooklyn,Williamsburg,40.71009,-73.95398,Entire home/apt,140,1,0,,,1,0
9882,7603389,Private Room in Downtown Manhattan,39875363,James,Manhattan,Chelsea,40.7438,-73.99750999999999,Private room,118,2,259,2019-07-01,5.44,1,47
9885,7604021,Cozy studio close to Central Park,39880500,Marie,Manhattan,Upper West Side,40.79203,-73.96967,Entire home/apt,110,7,9,2019-05-27,0.19,1,19
9890,7612456,"Private Bathroom, Room and Entrance on the UWS!",4936739,Bindia,Manhattan,Upper West Side,40.791,-73.9722,Private room,103,5,42,2019-07-01,1.49,1,221
9891,7615409,AMAZING 1 BR APT LES/Chinatown NYC,39938343,Aleksey,Manhattan,Lower East Side,40.71813,-73.99231,Entire home/apt,145,6,13,2018-06-03,0.27,1,0
9904,7622042,"Sunny, quiet home away from home",35743318,David,Manhattan,Upper East Side,40.77756,-73.94859,Private room,140,7,9,2018-09-13,0.6,1,204
9911,7632128,Huge BR in Hell's Kitchen,19650141,Rahim,Manhattan,Hell's Kitchen,40.75563,-73.99741999999999,Private room,105,1,0,,,1,0
9930,7644203,Spacious private apt in pre-war building,33853401,Frances,Brooklyn,Crown Heights,40.67714,-73.9486,Entire home/apt,130,2,3,2016-07-25,0.06,1,0
9940,7651459,Trendy TriBeCa SoHo Suite,39726069,James,Manhattan,Tribeca,40.7187,-74.00384,Private room,107,1,2,2015-09-30,0.04,1,0
9963,7664263,Spacious Fabulous Harlem 1 bedroom,25266538,RaVal,Manhattan,Harlem,40.81541,-73.94149,Entire home/apt,130,5,12,2017-05-27,0.25,1,0
9969,7664959,Nice and cozy room!,40237377,Lena,Brooklyn,Sheepshead Bay,40.5994,-73.95940999999999,Private room,119,1,0,,,1,126
9982,7678187,Stylish Modern Comfort in Bed-Stuy,40319733,Sam,Brooklyn,Bedford-Stuyvesant,40.68548,-73.94988000000001,Entire home/apt,110,2,3,2015-09-24,0.06,1,0
9989,7679943,Colorful 2 bedroom in great Brooklyn neighborhood,40332331,Joyce,Brooklyn,Windsor Terrace,40.657579999999996,-73.97801,Entire home/apt,128,3,10,2019-06-25,0.21,2,3
9996,7688839,Garden Apt in Historic Brownstone!,2060383,Lisa,Brooklyn,Cobble Hill,40.68732,-73.99245,Entire home/apt,147,3,23,2019-06-16,0.51,1,2
10004,7692870,Privacy in Unique  Shipping Container Home,3587751,Janet-David,Brooklyn,Williamsburg,40.70841,-73.9539,Private room,120,1,205,2019-06-28,4.39,2,349
10005,7693040,"Park Facing, Spacious 1 BR APT",4073947,Chris,Brooklyn,Crown Heights,40.665420000000005,-73.96061999999999,Entire home/apt,110,1,0,,,1,0
10016,7697161,Beautiful 1 BR w/ Private Backyard,40427171,Lyle,Brooklyn,Cobble Hill,40.68665,-73.9922,Entire home/apt,125,1,0,,,1,0
10017,7697256,Room in a lovely UWS Apartement,17326743,Antoine,Manhattan,Upper West Side,40.785059999999994,-73.97723,Private room,130,1,9,2016-03-30,0.19,1,0
10025,7699516,HUGE 2 bdrm 30 m ride from Midtown,40443551,Sherry,Manhattan,Washington Heights,40.8508,-73.94004,Entire home/apt,112,1,1,2015-09-02,0.02,1,0
10048,7716148,Whole Floor In Cobble Hill,40206276,Jon,Brooklyn,Cobble Hill,40.6881,-73.99498,Entire home/apt,145,2,4,2016-07-08,0.09,1,0
10049,7716322,Huge Room with a View on Manhattan!,19411025,Natalija,Queens,Sunnyside,40.74633,-73.91293,Private room,115,1,0,,,1,0
10054,7718452,Cosy and Convenient Carroll Garden,3074287,Gianni,Brooklyn,Carroll Gardens,40.68333,-73.99369,Entire home/apt,147,4,91,2019-05-27,2.1,2,3
10056,7724031,Apartment is in Washington heights,40585281,Teddy,Manhattan,Washington Heights,40.84687,-73.94004,Private room,110,1,0,,,1,0
10065,7726296,Beautiful 1 Bedroom Apartment,7375767,Daniel,Brooklyn,Bedford-Stuyvesant,40.68927,-73.95277,Entire home/apt,115,1,0,,,1,0
10075,7730160,Furnished NYC 1BR apt near Rockefeller Center!!!,30283594,Kara,Manhattan,Theater District,40.75967,-73.98573,Entire home/apt,135,30,0,,,121,174
10077,7731215,Beautiful Studio near Times Square,21297782,David,Manhattan,Hell's Kitchen,40.76292,-73.99551,Entire home/apt,140,5,5,2016-10-07,0.11,1,0
10085,7734034,Ocean view studio with balcony,35976278,Yin,Queens,Arverne,40.59029,-73.79032,Entire home/apt,125,1,9,2019-06-24,0.2,1,340
10091,7742486,"Charming Park Slope 1BR! Near F, G, R",40695843,Maia,Brooklyn,Park Slope,40.67202,-73.98531,Entire home/apt,145,5,18,2019-01-03,0.5,1,0
10098,7746285,1br/1office big apartment w garden,20156140,Sam,Brooklyn,Greenpoint,40.7334,-73.95639,Entire home/apt,104,5,0,,,1,0
10103,7748422,Great 4 Fl walk up studio apt w/den,1353426,Katie,Brooklyn,Clinton Hill,40.68202,-73.96273000000001,Entire home/apt,145,3,2,2018-09-24,0.06,1,0
10104,7749069,Large 1BR apt only 20 minutes to Manhattan.,40735098,Joel,Brooklyn,Borough Park,40.64346,-73.99814,Entire home/apt,120,2,35,2019-06-15,0.78,1,346
10105,7749239,"1BR w/roof: Williamsburg, Brooklyn",10784441,Aaron,Brooklyn,Williamsburg,40.7149,-73.95588000000001,Entire home/apt,111,2,15,2017-12-24,0.32,1,0
10106,7749367,"Park Slope gem, Best of Brooklyn",40732314,Catherine,Brooklyn,Park Slope,40.67621,-73.97238,Entire home/apt,140,5,1,2015-09-03,0.02,1,0
10117,7760545,"COZY STUDIO in Sunnyside/Queens, NY",40812784,Elena,Queens,Sunnyside,40.74494,-73.91513,Entire home/apt,120,30,29,2018-10-27,0.62,1,178
